evaluation_scope,asset,label,method,n_rows,label_positive_count,label_positive_rate,average_precision,roc_auc,claim_boundary,top_share,top_n,precision_at_k,recall_at_k,lift_at_k,captured_weak_labels,total_weak_labels
by_asset,ETH,weak_label_7d,robust_z_score,1641,75,0.04570383912248629,0.12411118880932821,0.8094423158790974,Asset-level anomaly performance is descriptive and weak-label based.,0.01,16,0.125,0.02666666666666667,2.735,2,75
by_asset,ETH,weak_label_7d,robust_z_score,1641,75,0.04570383912248629,0.12411118880932821,0.8094423158790974,Asset-level anomaly performance is descriptive and weak-label based.,0.05,82,0.10975609756097561,0.12,2.4014634146341463,9,75
by_asset,ETH,weak_label_7d,robust_z_score,1641,75,0.04570383912248629,0.12411118880932821,0.8094423158790974,Asset-level anomaly performance is descriptive and weak-label based.,0.1,164,0.12195121951219512,0.26666666666666666,2.6682926829268294,20,75
by_asset,ETH,weak_label_7d,robust_z_score,1641,75,0.04570383912248629,0.12411118880932821,0.8094423158790974,Asset-level anomaly performance is descriptive and weak-label based.,0.2,328,0.15853658536585366,0.6933333333333334,3.468780487804878,52,75
by_asset,SOL,weak_label_7d,robust_z_score,1641,30,0.018281535648994516,0.11700497606223183,0.729257190151045,Asset-level anomaly performance is descriptive and weak-label based.,0.01,16,0.125,0.06666666666666667,6.8374999999999995,2,30
by_asset,SOL,weak_label_7d,robust_z_score,1641,30,0.018281535648994516,0.11700497606223183,0.729257190151045,Asset-level anomaly performance is descriptive and weak-label based.,0.05,82,0.10975609756097561,0.3,6.003658536585366,9,30
by_asset,SOL,weak_label_7d,robust_z_score,1641,30,0.018281535648994516,0.11700497606223183,0.729257190151045,Asset-level anomaly performance is descriptive and weak-label based.,0.1,164,0.08536585365853659,0.4666666666666667,4.669512195121952,14,30
by_asset,SOL,weak_label_7d,robust_z_score,1641,30,0.018281535648994516,0.11700497606223183,0.729257190151045,Asset-level anomaly performance is descriptive and weak-label based.,0.2,328,0.051829268292682924,0.5666666666666667,2.835060975609756,17,30
by_asset,USDC,weak_label_7d,robust_z_score,1641,30,0.018281535648994516,0.08338727281298208,0.6091661493896131,Asset-level anomaly performance is descriptive and weak-label based.,0.01,16,0.125,0.06666666666666667,6.8374999999999995,2,30
by_asset,USDC,weak_label_7d,robust_z_score,1641,30,0.018281535648994516,0.08338727281298208,0.6091661493896131,Asset-level anomaly performance is descriptive and weak-label based.,0.05,82,0.036585365853658534,0.1,2.0012195121951217,3,30
by_asset,USDC,weak_label_7d,robust_z_score,1641,30,0.018281535648994516,0.08338727281298208,0.6091661493896131,Asset-level anomaly performance is descriptive and weak-label based.,0.1,164,0.042682926829268296,0.23333333333333334,2.334756097560976,7,30
by_asset,USDC,weak_label_7d,robust_z_score,1641,30,0.018281535648994516,0.08338727281298208,0.6091661493896131,Asset-level anomaly performance is descriptive and weak-label based.,0.2,328,0.027439024390243903,0.3,1.5009146341463415,9,30
by_asset,USDT,weak_label_7d,robust_z_score,3282,60,0.018281535648994516,0.10540249904353541,0.6451065590730395,Asset-level anomaly performance is descriptive and weak-label based.,0.01,33,0.12121212121212122,0.06666666666666667,6.63030303030303,4,60
by_asset,USDT,weak_label_7d,robust_z_score,3282,60,0.018281535648994516,0.10540249904353541,0.6451065590730395,Asset-level anomaly performance is descriptive and weak-label based.,0.05,164,0.13414634146341464,0.36666666666666664,7.337804878048781,22,60
by_asset,USDT,weak_label_7d,robust_z_score,3282,60,0.018281535648994516,0.10540249904353541,0.6451065590730395,Asset-level anomaly performance is descriptive and weak-label based.,0.1,328,0.09146341463414634,0.5,5.003048780487805,30,60
by_asset,USDT,weak_label_7d,robust_z_score,3282,60,0.018281535648994516,0.10540249904353541,0.6451065590730395,Asset-level anomaly performance is descriptive and weak-label based.,0.2,656,0.04878048780487805,0.5333333333333333,2.6682926829268294,32,60
all_assets,ALL,weak_label_7d,anomaly_ensemble_score,11487,300,0.026116479498563595,0.09541133897945003,0.6652045529036679,"Anomaly benchmark is evaluated against event-window weak labels, not verified fraud ground truth.",0.01,115,0.23478260869565218,0.09,8.989826086956521,27,300
all_assets,ALL,weak_label_7d,anomaly_ensemble_score,11487,300,0.026116479498563595,0.09541133897945003,0.6652045529036679,"Anomaly benchmark is evaluated against event-window weak labels, not verified fraud ground truth.",0.05,574,0.12369337979094076,0.23666666666666666,4.736219512195122,71,300
all_assets,ALL,weak_label_7d,anomaly_ensemble_score,11487,300,0.026116479498563595,0.09541133897945003,0.6652045529036679,"Anomaly benchmark is evaluated against event-window weak labels, not verified fraud ground truth.",0.1,1149,0.08703220191470844,0.3333333333333333,3.3324630113141858,100,300
all_assets,ALL,weak_label_7d,anomaly_ensemble_score,11487,300,0.026116479498563595,0.09541133897945003,0.6652045529036679,"Anomaly benchmark is evaluated against event-window weak labels, not verified fraud ground truth.",0.2,2297,0.053983456682629515,0.41333333333333333,2.067026556377884,124,300
by_asset,BNB,weak_label_7d,anomaly_ensemble_score,1641,30,0.018281535648994516,0.07411190138449211,0.6973411959445478,Asset-level anomaly performance is descriptive and weak-label based.,0.01,16,0.1875,0.1,10.25625,3,30
by_asset,BNB,weak_label_7d,anomaly_ensemble_score,1641,30,0.018281535648994516,0.07411190138449211,0.6973411959445478,Asset-level anomaly performance is descriptive and weak-label based.,0.05,82,0.06097560975609756,0.16666666666666666,3.3353658536585367,5,30
by_asset,BNB,weak_label_7d,anomaly_ensemble_score,1641,30,0.018281535648994516,0.07411190138449211,0.6973411959445478,Asset-level anomaly performance is descriptive and weak-label based.,0.1,164,0.054878048780487805,0.3,3.001829268292683,9,30
by_asset,BNB,weak_label_7d,anomaly_ensemble_score,1641,30,0.018281535648994516,0.07411190138449211,0.6973411959445478,Asset-level anomaly performance is descriptive and weak-label based.,0.2,328,0.036585365853658534,0.4,2.0012195121951217,12,30
by_asset,BTC,weak_label_7d,anomaly_ensemble_score,1641,75,0.04570383912248629,0.0589013668732096,0.5636270753512133,Asset-level anomaly performance is descriptive and weak-label based.,0.01,16,0.125,0.02666666666666667,2.735,2,75
by_asset,BTC,weak_label_7d,anomaly_ensemble_score,1641,75,0.04570383912248629,0.0589013668732096,0.5636270753512133,Asset-level anomaly performance is descriptive and weak-label based.,0.05,82,0.07317073170731707,0.08,1.6009756097560974,6,75
by_asset,BTC,weak_label_7d,anomaly_ensemble_score,1641,75,0.04570383912248629,0.0589013668732096,0.5636270753512133,Asset-level anomaly performance is descriptive and weak-label based.,0.1,164,0.06707317073170732,0.14666666666666667,1.4675609756097563,11,75
by_asset,BTC,weak_label_7d,anomaly_ensemble_score,1641,75,0.04570383912248629,0.0589013668732096,0.5636270753512133,Asset-level anomaly performance is descriptive and weak-label based.,0.2,328,0.054878048780487805,0.24,1.2007317073170731,18,75
by_asset,ETH,weak_label_7d,anomaly_ensemble_score,1641,75,0.04570383912248629,0.1545919571526486,0.7438314176245211,Asset-level anomaly performance is descriptive and weak-label based.,0.01,16,0.25,0.05333333333333334,5.47,4,75
by_asset,ETH,weak_label_7d,anomaly_ensemble_score,1641,75,0.04570383912248629,0.1545919571526486,0.7438314176245211,Asset-level anomaly performance is descriptive and weak-label based.,0.05,82,0.2682926829268293,0.29333333333333333,5.870243902439025,22,75
by_asset,ETH,weak_label_7d,anomaly_ensemble_score,1641,75,0.04570383912248629,0.1545919571526486,0.7438314176245211,Asset-level anomaly performance is descriptive and weak-label based.,0.1,164,0.16463414634146342,0.36,3.60219512195122,27,75
by_asset,ETH,weak_label_7d,anomaly_ensemble_score,1641,75,0.04570383912248629,0.1545919571526486,0.7438314176245211,Asset-level anomaly performance is descriptive and weak-label based.,0.2,328,0.10975609756097561,0.48,2.4014634146341463,36,75
by_asset,SOL,weak_label_7d,anomaly_ensemble_score,1641,30,0.018281535648994516,0.09054326703307378,0.6754189944134078,Asset-level anomaly performance is descriptive and weak-label based.,0.01,16,0.125,0.06666666666666667,6.8374999999999995,2,30
by_asset,SOL,weak_label_7d,anomaly_ensemble_score,1641,30,0.018281535648994516,0.09054326703307378,0.6754189944134078,Asset-level anomaly performance is descriptive and weak-label based.,0.05,82,0.08536585365853659,0.23333333333333334,4.669512195121952,7,30
by_asset,SOL,weak_label_7d,anomaly_ensemble_score,1641,30,0.018281535648994516,0.09054326703307378,0.6754189944134078,Asset-level anomaly performance is descriptive and weak-label based.,0.1,164,0.06097560975609756,0.3333333333333333,3.3353658536585367,10,30
by_asset,SOL,weak_label_7d,anomaly_ensemble_score,1641,30,0.018281535648994516,0.09054326703307378,0.6754189944134078,Asset-level anomaly performance is descriptive and weak-label based.,0.2,328,0.039634146341463415,0.43333333333333335,2.1679878048780488,13,30
by_asset,USDC,weak_label_7d,anomaly_ensemble_score,1641,30,0.018281535648994516,0.09207284506627839,0.6315125181046969,Asset-level anomaly performance is descriptive and weak-label based.,0.01,16,0.125,0.06666666666666667,6.8374999999999995,2,30
by_asset,USDC,weak_label_7d,anomaly_ensemble_score,1641,30,0.018281535648994516,0.09207284506627839,0.6315125181046969,Asset-level anomaly performance is descriptive and weak-label based.,0.05,82,0.06097560975609756,0.16666666666666666,3.3353658536585367,5,30
by_asset,USDC,weak_label_7d,anomaly_ensemble_score,1641,30,0.018281535648994516,0.09207284506627839,0.6315125181046969,Asset-level anomaly performance is descriptive and weak-label based.,0.1,164,0.054878048780487805,0.3,3.001829268292683,9,30
by_asset,USDC,weak_label_7d,anomaly_ensemble_score,1641,30,0.018281535648994516,0.09207284506627839,0.6315125181046969,Asset-level anomaly performance is descriptive and weak-label based.,0.2,328,0.03353658536585366,0.36666666666666664,1.8344512195121951,11,30
by_asset,USDT,weak_label_7d,anomaly_ensemble_score,3282,60,0.018281535648994516,0.24855801859666876,0.6936400786261121,Asset-level anomaly performance is descriptive and weak-label based.,0.01,33,0.45454545454545453,0.25,24.863636363636363,15,60
by_asset,USDT,weak_label_7d,anomaly_ensemble_score,3282,60,0.018281535648994516,0.24855801859666876,0.6936400786261121,Asset-level anomaly performance is descriptive and weak-label based.,0.05,164,0.15853658536585366,0.43333333333333335,8.671951219512195,26,60
by_asset,USDT,weak_label_7d,anomaly_ensemble_score,3282,60,0.018281535648994516,0.24855801859666876,0.6936400786261121,Asset-level anomaly performance is descriptive and weak-label based.,0.1,328,0.10365853658536585,0.5666666666666667,5.670121951219512,34,60
by_asset,USDT,weak_label_7d,anomaly_ensemble_score,3282,60,0.018281535648994516,0.24855801859666876,0.6936400786261121,Asset-level anomaly performance is descriptive and weak-label based.,0.2,656,0.051829268292682924,0.5666666666666667,2.835060975609756,34,60
